_id,geoid,quarter,ams_bus,ams_oth,ams_res,avg_ns_bus,avg_ns_oth,avg_ns_res,avg_vac_b,avg_vac_o,avg_vac_r,bus_vac,nostat_bus,nostat_oth,nostat_res,ns_12_24_b,ns_12_24_o,ns_12_24_r,ns_24_36_b,ns_24_36_o,ns_24_36_r,ns_36_bus,ns_36_oth,ns_36_res,ns_3_6_bus,ns_3_6_oth,ns_3_6_res,ns_3_bus,ns_3_oth,ns_3_res,ns_6_12_b,ns_6_12_o,ns_6_12_r,oth_vac,pqns_is_b,pqns_is_o,pqns_is_r,pqv_is_bus,pqv_is_oth,pqv_is_res,pqv_ns_bus,pqv_ns_oth,pqv_ns_res,res_vac,vac_12_24b,vac_12_24o,vac_12_24r,vac_24_36b,vac_24_36o,vac_24_36r,vac_36_bus,vac_36_oth,vac_36_res,vac_3_6_b,vac_3_6_o,vac_3_6_r,vac_3_bus,vac_3_oth,vac_3_res,vac_6_12b,vac_6_12o,vac_6_12r,total_address_count,total_avg_vac,total_no_stat,total_pqv_pqns_is,total_vac_count,new_addr_r,new_addr_b,new_addr_o,drop_add_r,drop_add_b,drop_add_o
1,42001030101,12-Mar,27,0,1050,1386,0,1233.52,0,0,287,0,2,0,90,1,0,16,0,0,3,1,0,50,0,0,9,0,0,3,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1077,287,92,1,3,,,,,,
2,42001030102,12-Mar,21,4,2238,532.5,0,1142.08,0,0,0,0,2,0,162,2,0,29,0,0,8,0,0,80,0,0,6,0,0,24,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,164,3,0,,,,,,
3,42001030200,12-Mar,59,11,2011,1110.36,0,1103.43,0,0,203,0,14,0,174,2,0,23,0,0,13,10,0,91,0,0,9,0,0,12,2,0,26,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2081,203,188,3,1,,,,,,
4,42001030300,12-Mar,23,16,1398,930.5,0,1484.5,0,0,0,0,6,0,154,3,0,18,1,0,8,2,0,111,0,0,3,0,0,1,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,160,4,0,,,,,,
5,42001030400,12-Mar,43,14,1977,1484.86,0,1358.29,0,0,715,0,7,0,200,0,0,23,0,0,29,6,0,119,0,0,11,0,0,3,1,0,15,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2034,715,207,2,1,,,,,,
6,42001030500,12-Mar,58,10,1348,1716.15,0,1403.3,0,0,0,0,26,0,175,0,0,14,1,0,7,25,0,139,0,0,8,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,201,1,0,,,,,,
7,42001030600,12-Mar,242,44,2022,1709.96,0,1410.2,0,0,680,0,55,0,188,4,0,15,0,0,12,47,0,123,1,0,2,0,0,13,3,0,23,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,680,243,2,1,,,,,,
8,42001030700,12-Mar,80,24,2654,808.37,0,1066.32,133,0,0,2,19,0,146,9,0,21,1,0,16,6,0,64,0,0,1,3,0,31,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2758,133,165,0,2,,,,,,
9,42001030800,12-Mar,156,180,3232,1621.22,0,1907.08,392,0,0,1,55,0,633,6,0,31,7,0,28,40,0,531,0,0,8,1,0,18,1,0,17,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568,392,688,5,1,,,,,,
10,42001030900,12-Mar,189,38,3117,1479.71,0,1083.01,55,0,464.31,3,56,0,350,3,0,34,11,0,32,35,0,168,0,0,3,2,0,101,5,0,12,0,1,0,5,0,0,0,0,0,0,16,0,0,1,0,0,2,0,0,2,0,0,2,3,0,9,0,0,0,3344,519,406,6,19,,,,,,
11,42001031000,12-Mar,53,7,877,2059.15,0,2069.91,1501,0,268,2,13,0,183,1,0,10,0,0,4,12,0,163,0,0,3,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,937,1769,196,2,5,,,,,,
12,42001031101,12-Mar,129,59,2258,1565.76,0,1396.07,536.5,0,352.85,2,17,0,30,3,0,8,0,0,0,12,0,18,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,2,0,10,0,0,0,0,0,3,0,0,6,0,0,7,0,0,15,2446,889,47,0,43,,,,,,
13,42001031102,12-Mar,38,4,1325,1645.64,0,1148.58,0,0,0,0,11,0,36,1,0,6,0,0,4,9,0,18,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,47,0,0,,,,,,
14,42001031201,12-Mar,135,40,1843,1450.46,0,1705.76,0,0,701,0,26,0,335,4,0,31,0,0,22,17,0,268,0,0,0,2,0,1,3,0,13,0,1,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,701,361,7,1,,,,,,
15,42001031202,12-Mar,40,5,1107,1967.5,0,1348.89,0,0,600,0,8,0,79,1,0,16,0,0,14,7,0,48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1152,600,87,1,5,,,,,,
16,42001031203,12-Mar,28,2,1259,2253.33,0,1480.08,701,0,495.55,1,3,0,62,0,0,9,0,0,9,3,0,39,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,11,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1289,1196,65,0,12,,,,,,
17,42001031300,12-Mar,132,88,1945,1666.63,0,1298.04,1229.2,0,348.5,5,24,0,50,3,0,5,4,0,5,16,0,33,0,0,1,0,0,4,1,0,2,0,0,0,2,0,0,3,0,0,0,46,1,0,12,2,0,2,2,0,2,0,0,10,0,0,11,0,0,9,2165,1577,74,5,51,,,,,,
18,42001031401,12-Mar,81,28,1802,1151.35,0,1075.59,1459,0,557,1,20,0,71,6,0,21,2,0,4,10,0,30,0,0,2,0,0,1,2,0,13,0,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1911,2016,91,2,5,,,,,,
19,42001031402,12-Mar,68,22,1152,1452.43,0,1210.76,0,0,0,0,7,0,106,1,0,9,0,0,5,5,0,59,0,0,4,1,0,3,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,113,2,0,,,,,,
20,42001031501,12-Mar,61,44,600,1289.33,0,2075.1,795.81,0,1142.56,16,3,0,21,0,0,0,0,0,0,2,0,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,1,8,0,0,4,0,25,0,0,2,0,0,0,4,0,6,705,1938,24,0,50,,,,,,
21,42001031502,12-Mar,611,256,1992,1408.34,0,1619.14,924.04,0,696.13,27,41,0,118,10,0,14,5,0,7,23,0,92,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,5,0,0,0,48,9,0,23,4,0,2,9,0,10,3,0,5,1,0,3,1,0,5,2859,1620,159,5,75,,,,,,
22,42001031600,12-Mar,57,6,2936,1090.4,0,1364.71,0,0,357,0,10,0,204,0,0,30,0,0,15,6,0,128,0,0,5,1,0,1,3,0,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999,357,214,1,1,,,,,,
23,42001031700,12-Mar,55,18,1277,994.29,0,1127.48,0,0,0,0,21,0,225,4,0,15,4,0,64,11,0,115,0,0,1,0,0,1,2,0,29,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,246,6,0,,,,,,
24,42003010300,12-Mar,304,128,699,976.91,0,2013.99,1341.17,0,1417.27,69,23,0,337,15,0,14,0,0,0,8,0,322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,109,1,0,10,7,0,4,43,0,66,18,0,28,0,0,0,0,0,1,1131,2758,360,2,178,,,,,,
25,42003020100,12-Mar,4452,471,2561,1362.71,0,1104.99,1149.5,0,1030.5,553,1238,0,426,242,0,17,120,0,70,846,0,275,22,0,0,2,0,0,6,0,64,0,4,0,0,0,0,3,0,0,0,76,121,0,44,78,0,5,277,0,26,73,0,1,0,0,0,4,0,0,7484,2180,1664,7,629,,,,,,
26,42003020300,12-Mar,519,134,518,1194.54,0,1011.56,779.74,0,1275,35,46,0,9,0,0,0,2,0,7,28,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,8,4,0,2,11,0,13,19,0,1,0,0,0,0,0,0,1171,2054,55,0,59,,,,,,
27,42003030500,12-Mar,76,220,1576,1920.8,0,2048.71,1374.64,0,1168.63,14,5,0,28,1,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,224,1,0,68,0,0,0,9,0,104,4,0,52,0,0,0,0,0,0,1872,2543,33,1,238,,,,,,
28,42003040200,12-Mar,109,88,1024,1323.05,0,438.31,2015.29,0,1366.69,7,37,0,77,3,0,1,0,0,2,34,0,12,0,0,58,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,72,0,0,14,0,0,11,7,0,44,0,0,3,0,0,0,0,0,0,1221,3381,114,2,79,,,,,,
29,42003040400,12-Mar,228,102,1547,1482.93,0,1030.94,907.86,0,823.46,35,27,0,66,1,0,0,1,0,0,24,0,44,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,132,0,0,13,30,0,110,5,0,9,0,0,0,0,0,0,0,0,0,1877,1731,93,1,167,,,,,,
30,42003040500,12-Mar,612,245,2635,1039.14,0,145.88,1573.89,0,1530.5,35,368,0,954,1,0,2,3,0,7,172,0,18,166,0,793,26,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,2,0,0,2,34,0,18,0,0,0,0,0,0,0,0,0,3492,3104,1322,0,57,,,,,,
31,42003040600,12-Mar,31,150,1173,1724,0,1163.81,0,0,1149.9,0,1,0,27,0,0,6,0,0,7,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,23,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,1354,1149,28,0,50,,,,,,
32,42003040900,12-Mar,75,84,1485,1095.63,0,1716.89,1559.6,0,1084.6,5,8,0,47,2,0,8,0,0,0,4,0,39,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,119,2,0,76,0,0,3,3,0,39,0,0,0,0,0,0,0,0,1,1644,2644,55,0,124,,,,,,
33,42003050100,12-Mar,134,294,1302,1389.2,0,1493.21,1880.33,0,1762.85,18,10,0,116,1,0,15,0,0,5,8,0,95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,227,0,0,23,2,0,18,16,0,181,0,0,5,0,0,0,0,0,0,1730,3643,126,2,245,,,,,,
34,42003050600,12-Mar,23,115,1283,841.5,0,1837.46,2066.67,0,1409.95,3,2,0,138,1,0,7,0,0,5,1,0,126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137,0,0,48,0,0,3,3,0,85,0,0,0,0,0,1,0,0,0,1421,3476,140,1,140,,,,,,
35,42003050900,12-Mar,12,163,885,0,0,1361.83,1739,0,1590.08,1,0,0,126,0,0,0,0,0,2,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,18,0,0,2,1,0,53,0,0,0,0,0,0,0,0,0,1060,3329,126,0,74,,,,,,
36,42003051000,12-Mar,80,56,717,1454.33,0,1040.86,0,0,1590.26,0,64,0,14,0,0,0,1,0,4,63,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,0,0,6,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,853,1590,78,0,35,,,,,,
37,42003051100,12-Mar,8,207,617,1424,0,0,0,0,1151.28,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,57,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,832,1151,2,0,138,,,,,,
38,42003060300,12-Mar,211,63,1455,1907.27,0,1848.72,1690.45,0,1391.02,29,15,0,65,1,0,9,1,0,2,13,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,158,1,0,41,1,0,11,27,0,103,0,0,0,0,0,0,0,0,3,1729,3081,80,3,187,,,,,,
39,42003060500,12-Mar,64,234,834,2063,0,1732.77,1608.25,0,1832.33,8,4,0,26,0,0,0,0,0,3,4,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87,1,0,11,0,0,0,7,0,76,0,0,0,0,0,0,0,0,0,1132,3440,30,0,95,,,,,,
40,42003070300,12-Mar,193,309,1422,620.75,0,1016.97,1252.07,0,1335.4,14,20,0,156,2,0,3,1,0,2,6,0,69,10,0,78,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,25,8,0,13,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,1924,2587,176,0,39,,,,,,
41,42003070500,12-Mar,185,348,1993,842.64,0,1746.72,1578,0,1668.86,5,14,0,53,11,0,13,0,0,0,3,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,12,0,0,0,5,0,38,0,0,0,0,0,0,0,0,1,2526,3246,67,0,56,,,,,,
42,42003070600,12-Mar,12,204,1420,1312,0,1158.72,0,0,783.75,0,1,0,25,0,0,10,0,0,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,51,0,0,40,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1636,783,26,1,51,,,,,,
43,42003070800,12-Mar,101,143,1103,916.5,0,1196.33,0,0,892.58,0,4,0,21,3,0,12,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1347,892,25,0,12,,,,,,
44,42003070900,12-Mar,159,174,3001,1420,0,1988.37,1308,0,1154.05,15,23,0,78,0,0,4,1,0,1,16,0,72,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,8,0,5,7,0,19,0,0,1,0,0,0,0,0,1,3334,2462,101,0,52,,,,,,
45,42003080200,12-Mar,95,32,995,1717.6,0,1907.41,1652,0,1214.99,14,5,0,37,0,0,4,0,0,1,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,29,0,0,3,13,0,41,0,0,1,0,0,0,0,0,0,1122,2866,42,0,88,,,,,,
46,42003080400,12-Mar,318,99,1258,247.34,0,124.3,1581.12,0,1232.49,34,129,0,457,0,0,6,7,0,0,14,0,21,0,0,0,108,0,429,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,9,1,0,0,32,0,30,0,0,0,0,0,0,1,0,4,1675,2813,586,0,77,,,,,,
47,42003080600,12-Mar,32,213,1221,1882,0,1819.31,1375,0,942.91,2,5,0,39,0,0,1,0,0,3,5,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,0,0,26,0,0,25,2,0,16,0,0,0,0,0,0,0,0,7,1466,2317,44,0,76,,,,,,
48,42003080700,12-Mar,40,288,1174,842,0,1956.09,2346,0,1201,1,7,0,47,0,0,1,0,0,0,3,0,43,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,75,0,0,14,0,0,31,1,0,30,0,0,0,0,0,0,0,0,0,1502,3547,54,0,76,,,,,,
49,42003080900,12-Mar,98,141,1147,1498.25,0,1773.49,1262.5,0,1423.5,14,8,0,49,1,0,5,0,0,2,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,4,0,17,0,0,15,10,0,69,0,0,0,0,0,0,0,0,6,1386,2686,57,1,121,,,,,,
50,42003090100,12-Mar,174,29,1145,1585,455,1680.64,1239.52,0,1173.94,25,1,1,50,0,1,14,0,0,0,1,0,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,146,9,0,84,0,0,3,16,0,59,0,0,0,0,0,0,0,0,0,1348,2413,52,2,171,,,,,,
51,42003090200,12-Mar,87,33,1596,1039.33,0,952.14,1332.33,0,1216.43,6,6,0,159,2,0,128,2,0,0,2,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,61,2,0,31,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,1716,2548,165,2,67,,,,,,
52,42003090300,12-Mar,143,40,993,941.25,0,1316.44,1083.47,0,1027.02,30,12,0,41,4,0,8,5,0,4,3,0,23,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,0,0,106,9,0,24,6,0,19,13,0,39,0,0,0,0,0,0,2,0,24,1176,2110,53,3,136,,,,,,
53,42003100500,12-Mar,3,6,964,0,0,2341.25,0,0,767.4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,23,0,0,0,0,0,15,0,0,3,0,0,1,0,0,11,973,767,4,0,53,,,,,,
54,42003101100,12-Mar,165,51,1433,1179.44,0,1747.56,1028.64,0,1121.04,22,16,0,114,4,0,18,3,0,1,9,0,91,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,135,6,0,41,2,0,7,10,0,72,0,0,0,0,0,1,4,0,14,1649,2149,130,4,157,,,,,,
55,42003101400,12-Mar,57,67,1657,831.5,0,1454.08,1405.33,0,1205.95,9,2,0,36,1,0,4,0,0,10,1,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0,15,1,0,24,7,0,34,0,0,0,0,0,0,0,0,0,1781,2611,38,0,82,,,,,,
56,42003101600,12-Mar,14,3,567,1045.88,0,1060.84,0,0,1322,0,8,0,247,2,0,71,1,0,31,5,0,142,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,584,1322,255,0,12,,,,,,
57,42003101700,12-Mar,72,28,900,1502,0,1475.01,1940.2,0,1829.77,10,2,0,187,1,0,13,0,0,19,1,0,149,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,0,78,1,0,13,0,0,3,9,0,59,0,0,0,0,0,0,0,0,3,1000,3769,189,3,88,,,,,,
58,42003101800,12-Mar,29,3,1266,1379.89,0,1725.3,0,0,847.38,0,9,0,20,1,0,1,1,0,0,6,0,15,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,17,0,0,7,0,0,10,0,0,0,0,0,0,0,0,6,1298,847,29,0,40,,,,,,
59,42003110200,12-Mar,39,217,2201,1319,0,1949.84,806,0,1100.12,4,1,0,37,0,0,4,0,0,3,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,3,0,83,0,0,26,1,0,59,0,0,0,0,0,0,0,0,0,2457,1906,38,0,172,,,,,,
60,42003110600,12-Mar,0,38,1112,0,0,1989.11,0,0,1570.33,0,0,0,18,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1150,1570,18,0,24,,,,,,
61,42003111300,12-Mar,36,222,1614,1092,0,1413.17,1104.75,0,1039.97,4,4,0,159,2,0,37,0,0,8,2,0,107,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,0,0,181,2,0,76,0,0,32,2,0,68,0,0,0,0,0,0,0,0,5,1872,2144,163,3,185,,,,,,
62,42003111400,12-Mar,23,58,795,231,0,1093.35,1101.4,0,907.2,5,1,0,94,0,0,21,0,0,7,0,0,43,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,1,0,0,0,108,1,0,33,0,0,3,2,0,40,0,0,0,0,0,0,2,0,32,876,2008,95,1,113,,,,,,
63,42003111500,12-Mar,607,259,3166,452.36,0,476.8,1721,0,1289.69,43,238,0,1163,4,0,2,1,0,18,44,0,273,184,0,870,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,119,9,0,54,3,0,4,31,0,55,0,0,0,0,0,0,0,0,6,4032,3010,1401,4,162,,,,,,
64,42003120300,12-Mar,36,18,982,0,0,813.39,1693.33,0,1598.11,9,0,0,46,0,0,27,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,185,2,0,55,0,0,12,7,0,117,0,0,1,0,0,0,0,0,0,1036,3291,46,2,194,,,,,,
65,42003120400,12-Mar,41,40,643,1612,0,1419.65,854,0,1412.47,3,2,0,78,0,0,31,1,0,14,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,30,2,0,29,0,0,66,0,0,0,0,0,0,0,0,1,724,2266,80,0,129,,,,,,
66,42003120700,12-Mar,38,22,601,2346,0,1850,1196,0,1619.84,5,2,0,48,0,0,1,0,0,3,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,15,3,0,16,2,0,54,0,0,0,0,0,0,0,0,0,661,2815,50,0,90,,,,,,
67,42003120800,12-Mar,111,21,456,1287.4,0,1551.1,1033.67,0,1262.19,3,5,0,42,0,0,8,3,0,12,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,31,1,0,11,1,0,26,0,0,0,0,0,0,0,0,2,588,2295,47,0,73,,,,,,
68,42003130100,12-Mar,7,42,1262,2346,0,2037.48,891,0,1788.97,2,1,0,138,0,0,10,0,0,0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1,0,30,0,0,8,1,0,206,0,0,0,0,0,3,0,0,0,1311,2679,139,0,249,,,,,,
69,42003130200,12-Mar,46,22,789,1489.14,0,1889.36,1941,0,1728.09,6,7,0,77,0,0,6,0,0,0,7,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,127,0,0,13,0,0,2,6,0,112,0,0,0,0,0,0,0,0,0,857,3669,84,3,133,,,,,,
70,42003130300,12-Mar,108,42,976,1960.45,0,1907.3,1187.75,0,1429.63,32,11,0,229,0,0,1,1,0,2,10,0,223,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,120,17,0,41,0,0,3,15,0,74,0,0,2,0,0,0,0,0,0,1126,2617,240,1,152,,,,,,
71,42003130400,12-Mar,60,38,795,1972,0,2196.5,2202.17,0,1721.08,6,7,0,109,1,0,0,0,0,1,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,16,0,0,4,6,0,133,0,0,0,0,0,1,0,0,0,893,3923,116,0,160,,,,,,
72,42003130600,12-Mar,69,51,1794,1944.71,0,1941.64,1568.13,0,1418.76,8,14,0,222,0,0,14,0,0,13,14,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,25,1,0,12,6,0,98,0,0,2,0,0,2,0,0,1,1914,2986,236,0,148,,,,,,
73,42003140100,12-Mar,27,22,1093,1373.67,0,1391.95,0,0,1231,0,12,0,20,2,0,5,0,0,1,10,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1142,1231,32,0,12,,,,,,
74,42003140200,12-Mar,5,85,1347,1375,0,2043.39,0,0,953.91,0,1,0,46,0,0,1,0,0,2,1,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118,0,0,33,0,0,81,0,0,4,0,0,0,0,0,0,0,0,0,1437,953,47,0,118,,,,,,
75,42003140300,12-Mar,140,59,1587,1867.55,0,1702.49,1462,0,1509.1,2,22,0,37,1,0,6,0,0,0,21,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,2,2,0,14,0,0,0,0,0,0,0,0,0,1786,2971,59,0,22,,,,,,
76,42003140400,12-Mar,36,14,1010,2346,0,1753,0,0,1773.47,0,1,0,7,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1060,1773,8,0,17,,,,,,
77,42003140500,12-Mar,105,113,1155,1414.75,0,1971.39,1905.56,0,1417.94,16,16,0,23,0,0,0,2,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,82,0,0,28,0,0,5,16,0,49,0,0,0,0,0,0,0,0,0,1373,3323,39,6,98,,,,,,
78,42003140600,12-Mar,33,72,1514,1766,0,1990.39,638,0,1583,1,5,0,23,0,0,2,0,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,11,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,1619,2221,28,0,54,,,,,,
79,42003140800,12-Mar,191,101,2006,1197.25,0,1321.08,1206.5,0,1032.24,4,8,0,59,0,0,7,1,0,18,7,0,31,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,8,1,0,2,3,0,6,0,0,0,0,0,1,0,0,0,2298,2238,67,2,21,,,,,,
80,42003141000,12-Mar,10,24,521,1725,0,1778,1893,0,1279.27,1,3,0,11,1,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,555,3172,14,0,12,,,,,,
81,42003141100,12-Mar,4,2,633,0,0,2007,1487,0,997.92,1,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,639,2484,4,0,14,,,,,,
82,42003141300,12-Mar,402,241,3073,173.21,0,182.6,1782.67,0,1242,6,269,0,496,1,0,2,5,0,0,8,0,19,255,0,473,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,2,4,0,8,0,0,0,0,0,0,1,0,1,3716,3024,765,0,18,,,,,,
83,42003141400,12-Mar,68,82,2774,1161.43,0,1422.03,1748.67,0,1426.17,9,7,0,40,2,0,2,0,0,2,4,0,28,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,46,0,0,20,0,0,0,9,0,26,0,0,0,0,0,0,0,0,0,2924,3174,47,0,55,,,,,,
84,42003151600,12-Mar,52,64,1256,2346,0,1127.1,1069.8,0,1227.6,5,1,0,41,0,0,6,0,0,25,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,23,1,0,18,2,0,39,0,0,0,0,0,0,0,0,0,1372,2297,42,0,85,,,,,,
