Tract,2020
42003010300,184800
42003020100,0
42003020300,0
42003030500,178500
42003040200,105000
42003040400,0
42003040500,189000
42003040600,98559.825
42003040900,157500
42003050100,21000
42003050600,86625
42003050900,0
42003051000,207112.5
42003060300,189000
42003060500,196770
42003070300,752563.35
42003070500,472500
42003070600,569626.05
42003070800,535500
42003070900,658113.75
42003080200,178500
42003080400,300825
42003080600,324450
42003080700,409500
42003080900,206325
42003090100,366975
42003090200,304500
42003090300,217612.5
42003100500,168000
42003101100,327600
42003101400,262500
42003101600,8610
42003101700,160125
42003101800,182700
42003110200,315000
42003110600,393750
42003111300,195037.5
42003111400,147000
42003111500,148050
42003120300,11602.5
42003120400,36750
42003120700,35700
42003120800,120750
42003130100,5775
42003130200,53287.5
42003130300,10500
42003130400,21000
42003130600,19683.3
42003140100,808500
42003140200,602962.5
42003140300,598500
42003140400,567000
42003140500,245175
42003140600,386925
42003140800,420000
42003141000,319200
42003141100,183750
42003141300,341512.5
42003141400,346290
42003151600,172095
42003151700,190443.75
42003160800,118125
42003160900,225750
42003170200,281400
42003170600,68250
42003180300,26250
42003180700,116550
42003190300,278250
42003191100,255911.25
42003191400,128100
42003191500,91875
42003191600,128100
42003191700,140175
42003191800,167632.5
42003191900,149100
42003192000,90772.5
42003202200,71662.5
42003202300,183750
42003210700,184800
42003220600,315000
42003240600,89250
42003241200,36750
42003250300,341145
42003250700,21000
42003250900,105000
42003260200,102112.5
42003260700,128625
42003260900,10500
42003261200,115500
42003261400,21000
42003261500,39585
42003262000,89250
42003270100,188895
42003270300,101325
42003270400,42000
42003270800,136500
42003271500,36750
42003281400,114345
42003281500,72397.5
42003290100,33600
42003290200,52500
42003290400,89250
42003300100,15750
42003310200,96495
42003310300,181125
42003320400,55650
42003320600,161306.25
42003320700,100800
42003401100,101587.5
42003401200,66150
42003401300,134295
42003402000,70087.5
42003403500,63525
42003404000,48562.5
42003405000,99750
42003406000,104475
42003407001,171255
42003407002,223597.5
42003408001,388500
42003408002,284550
42003409000,516600
42003410000,395325
42003411000,444045
42003412001,450292.5
42003412002,456750
42003413100,400522.5
42003413201,271635
42003413202,327600
42003413300,287700
42003413400,294000
42003413500,305550
42003414101,302400
42003414102,269850
42003414200,317887.5
42003415001,224700
42003415002,259875
42003416000,126525
42003417100,126000
42003417200,120750
42003418000,160125
42003419000,176347.5
42003420000,163275
42003421100,366450
42003421200,316312.5
42003422000,743767.5
42003423000,359625
42003424000,101062.5
42003425000,105000
42003426300,225750
42003426400,185587.5
42003426700,162750
42003426800,257775
42003427000,104649.3
42003427100,227587.5
42003427200,157762.5
42003428100,113925
42003428200,184800
42003429100,215250
42003429201,292425
42003429202,245385
42003429300,232050
42003429400,181125
42003429500,215250
42003429600,190522.5
42003429700,190050
42003430100,152250
42003430200,182700
42003431100,126000
42003431400,153825
42003431500,100695
42003432300,89775
42003432400,161700
42003434000,283500
42003435000,130672.5
42003437000,459322.5
42003439000,504000
42003445500,451500
42003446000,699562.5
42003447000,299250
